student_id,name,branch,guardian_contact,mentor_id,rolling_attendance_90d,overall_avg_score,max_attempts_overall,avg_score_Mathematics-I,avg_score_Physics,avg_score_Programming,amount_due,amount_paid,status,overdue_days,risk_score,risk_reasons,risk_band
2778,Harrison Gola,Computer Science,9876540778,1042,97.77777777777777,51.61555555555555,3,72.64666666666666,42.25,39.949999999999996,150000,150000,Paid,40,85,"Overall Avg Score 51.62% (50-60%), Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2779,Yoshita Salvi,Electrical,9876540779,1025,93.33333333333333,62.56666666666667,3,80.27,75.51,31.92,150000,150000,Paid,51,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2780,Devika Arora,Computer Science,9876540780,1049,97.77777777777777,73.3488888888889,3,69.52333333333333,79.98,70.54333333333334,150000,150000,Paid,53,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2781,Ethan Ratti,Mechanical,9876540781,1021,94.44444444444444,75.64444444444445,3,60.16333333333333,77.52,89.25,150000,150000,Paid,60,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2782,Omaja Dutta,Mechanical,9876540782,1034,97.77777777777777,71.9011111111111,3,76.76333333333334,72.77,66.17,150000,150000,Paid,35,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2783,Krish Parmer,Mechanical,9876540783,1030,94.44444444444444,64.0,3,75.36666666666666,41.9,74.73333333333333,150000,150000,Paid,63,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2784,Banjeet Dey,Civil,9876540784,1026,97.77777777777777,72.22444444444444,3,73.86,65.64333333333333,77.17,150000,150000,Paid,48,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2785,Ijaya Chauhan,Mechanical,9876540785,1022,97.77777777777777,58.05222222222223,3,83.12333333333333,33.906666666666666,57.126666666666665,150000,150000,Paid,44,85,"Overall Avg Score 58.05% (50-60%), Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2786,Warhi Bahri,Electrical,9876540786,1027,97.77777777777777,82.51222222222222,3,75.72666666666667,84.35666666666667,87.45333333333333,150000,150000,Paid,23,60,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (1-30 days)",Amber
2787,Maanas Warrior,Computer Science,9876540787,1033,94.44444444444444,81.10777777777778,3,69.95,91.89333333333333,81.48,150000,150000,Paid,73,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2788,Faris Sehgal,Mechanical,9876540788,1013,94.44444444444444,47.086666666666666,3,78.49666666666667,32.63,30.133333333333336,150000,150000,Paid,50,100,"Overall Avg Score 47.09% (35-50%), Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Red
2789,Leena Dhaliwal,Computer Science,9876540789,1009,97.77777777777777,84.41333333333334,3,89.98666666666668,82.87333333333333,80.38,150000,150000,Paid,54,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2790,Darsh Morar,Computer Science,9876540790,1019,95.55555555555556,77.94888888888889,3,80.45333333333333,83.42333333333333,69.97,150000,150000,Paid,49,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2791,Jalsa Uppal,Civil,9876540791,1027,94.44444444444444,75.01666666666667,3,68.89,85.72333333333331,70.43666666666667,150000,150000,Paid,20,60,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (1-30 days)",Amber
2792,Gaurang Khurana,Electronics,9876540792,1011,75.55555555555556,62.08111111111111,3,37.49,68.02,80.73333333333333,150000,150000,Paid,47,85,"Attendance 75.56% (70-85), Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2793,Wridesh Aurora,Civil,9876540793,1028,93.33333333333333,81.2088888888889,3,83.11,74.19333333333334,86.32333333333334,150000,150000,Paid,56,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2794,Leela Batta,Electronics,9876540794,1043,96.66666666666667,76.37666666666667,3,75.87666666666667,76.52,76.73333333333333,150000,101742,Partial,50,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2795,Yashodhara Hari,Mechanical,9876540795,1042,93.33333333333333,77.9,3,84.78,72.84333333333333,76.07666666666667,150000,150000,Paid,42,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2796,Pratyush Kothari,Civil,9876540796,1004,80.0,75.43555555555555,3,74.85000000000001,74.87333333333333,76.58333333333333,150000,150000,Paid,20,70,"Attendance 80.00% (70-85), Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (1-30 days)",Amber
2797,Qadim Mital,Electronics,9876540797,1031,98.88888888888889,76.25555555555555,3,78.64666666666666,74.08,76.04,150000,150000,Paid,53,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2798,Jason Balasubramanian,Computer Science,9876540798,1029,93.33333333333333,79.16777777777777,3,87.45333333333333,81.04333333333334,69.00666666666666,150000,150000,Paid,71,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2799,Faras Doshi,Electrical,9876540799,1006,97.77777777777777,61.809999999999995,3,65.99666666666667,86.10666666666667,33.32666666666667,150000,150000,Paid,18,60,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (1-30 days)",Amber
2800,Manthan Sandhu,Electronics,9876540800,1028,94.44444444444444,77.94888888888889,3,74.05,80.60000000000001,79.19666666666666,150000,150000,Paid,30,60,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (1-30 days)",Amber
2801,Krish Ganesh,Computer Science,9876540801,1023,95.55555555555556,49.535555555555554,3,83.01666666666667,26.746666666666666,38.843333333333334,150000,150000,Paid,29,85,"Overall Avg Score 49.54% (35-50%), Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (1-30 days)",Amber
2802,Widisha Sha,Computer Science,9876540802,1009,93.33333333333333,83.61444444444444,3,91.05,73.56666666666666,86.22666666666667,150000,150000,Paid,70,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2803,Oni Natarajan,Computer Science,9876540803,1020,92.22222222222223,79.00222222222222,3,81.09333333333333,75.53,80.38333333333333,150000,150000,Paid,42,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2804,Dhruv Arora,Mechanical,9876540804,1017,94.44444444444444,73.05333333333334,3,74.99333333333334,72.67666666666668,71.49,150000,150000,Paid,15,60,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (1-30 days)",Amber
2805,Hamsini Dave,Electronics,9876540805,1010,97.77777777777777,60.595555555555556,3,36.346666666666664,72.87333333333333,72.56666666666666,150000,56570,Partial,47,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2806,Laksh Bava,Computer Science,9876540806,1028,94.44444444444444,82.5411111111111,3,78.88333333333333,82.33666666666666,86.40333333333332,150000,150000,Paid,40,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2807,Eesha Misra,Electrical,9876540807,1037,80.0,78.65444444444444,3,79.32000000000001,78.93,77.71333333333332,150000,150000,Paid,28,70,"Attendance 80.00% (70-85), Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (1-30 days)",Amber
2808,Wazir Vyas,Computer Science,9876540808,1049,96.66666666666667,83.84444444444445,3,87.45333333333333,85.20333333333333,78.87666666666667,150000,150000,Paid,36,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2809,Qarin Nagar,Electrical,9876540809,1024,95.55555555555556,77.16000000000001,3,85.68666666666667,74.48,71.31333333333333,150000,150000,Paid,20,60,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (1-30 days)",Amber
2810,Rushil Barad,Electrical,9876540810,1032,96.66666666666667,71.12666666666667,3,71.40333333333332,72.36,69.61666666666666,150000,150000,Paid,69,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2811,Akshay Chahal,Electrical,9876540811,1049,93.33333333333333,63.98888888888889,3,30.513333333333335,82.27666666666666,79.17666666666666,150000,150000,Paid,30,60,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (1-30 days)",Amber
2812,Krishna Kapoor,Electrical,9876540812,1034,92.22222222222223,78.02777777777777,3,72.84333333333333,76.25666666666666,84.98333333333333,150000,150000,Paid,67,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2813,Reva Cheema,Computer Science,9876540813,1013,93.33333333333333,44.26444444444444,3,32.193333333333335,29.070000000000004,71.53,150000,150000,Paid,21,85,"Overall Avg Score 44.26% (35-50%), Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (1-30 days)",Amber
2814,Ishita Bhargava,Civil,9876540814,1039,90.0,60.876666666666665,3,37.123333333333335,73.57333333333334,71.93333333333334,150000,150000,Paid,29,60,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (1-30 days)",Amber
2815,Ekbal Tara,Electrical,9876540815,1011,96.66666666666667,76.39444444444445,3,71.14333333333333,75.49666666666667,82.54333333333334,150000,150000,Paid,22,60,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (1-30 days)",Amber
2816,Ucchal Rajagopal,Civil,9876540816,1000,93.33333333333333,80.91222222222223,3,87.83999999999999,82.45333333333333,72.44333333333333,150000,150000,Paid,59,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2817,Balveer Krishnamurthy,Electrical,9876540817,1047,93.33333333333333,63.23777777777778,3,32.01,83.51,74.19333333333333,150000,48289,Partial,67,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2818,Lucky Sibal,Electronics,9876540818,1036,97.77777777777777,73.76888888888888,3,79.11666666666666,73.27333333333333,68.91666666666667,150000,150000,Paid,62,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2819,Unni Bansal,Electronics,9876540819,1023,96.66666666666667,56.05444444444444,3,73.66333333333334,31.639999999999997,62.85999999999999,150000,150000,Paid,53,85,"Overall Avg Score 56.05% (50-60%), Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2820,Gautam Keer,Mechanical,9876540820,1026,93.33333333333333,72.36222222222221,3,74.92999999999999,72.56666666666666,69.58999999999999,150000,150000,Paid,42,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2821,Manan Sem,Civil,9876540821,1013,96.66666666666667,76.0988888888889,3,81.85000000000001,73.61,72.83666666666666,150000,150000,Paid,66,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2822,Shravya Saxena,Electronics,9876540822,1027,95.55555555555556,59.493333333333325,3,69.61,79.47333333333334,29.396666666666665,150000,111430,Partial,132,100,"Overall Avg Score 59.49% (50-60%), Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (>90 days)",Red
2823,Om Saini,Mechanical,9876540823,1049,96.66666666666667,64.16666666666667,3,86.53333333333335,77.33666666666666,28.63,150000,150000,Paid,69,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2824,Jeremiah Subramaniam,Electronics,9876540824,1045,86.66666666666667,82.85444444444445,3,77.63333333333334,83.27666666666666,87.65333333333332,150000,150000,Paid,28,60,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (1-30 days)",Amber
2825,Sathvik Bhardwaj,Civil,9876540825,1011,96.66666666666667,77.19444444444444,3,80.20333333333333,73.2,78.17999999999999,150000,150000,Paid,30,60,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (1-30 days)",Amber
2826,Andrew Johal,Civil,9876540826,1000,93.33333333333333,48.59,3,37.419999999999995,40.43333333333333,67.91666666666667,150000,150000,Paid,28,85,"Overall Avg Score 48.59% (35-50%), Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (1-30 days)",Amber
2827,Sanya Dutta,Electronics,9876540827,1028,94.44444444444444,59.86,3,76.68666666666667,66.81,36.083333333333336,150000,150000,Paid,70,85,"Overall Avg Score 59.86% (50-60%), Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2828,Jeremiah Bhatt,Electronics,9876540828,1000,93.33333333333333,76.60333333333332,3,77.29,76.29333333333334,76.22666666666667,150000,150000,Paid,70,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2829,Mohini Deshpande,Electrical,9876540829,1001,93.33333333333333,78.00666666666666,3,71.13333333333334,83.81333333333333,79.07333333333334,150000,150000,Paid,65,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2830,Ganga Pai,Electrical,9876540830,1014,97.77777777777777,76.87222222222222,3,78.79,77.58333333333333,74.24333333333334,150000,150000,Paid,33,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2831,Aachal Varughese,Civil,9876540831,1011,94.44444444444444,77.35666666666667,3,79.04666666666667,73.19666666666666,79.82666666666667,150000,150000,Paid,32,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2832,Neelima Bassi,Electrical,9876540832,1015,96.66666666666667,61.32444444444444,3,81.0,36.47666666666667,66.49666666666667,150000,150000,Paid,71,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2833,Balendra Patel,Computer Science,9876540833,1004,96.66666666666667,80.24888888888889,3,85.10333333333334,76.10666666666667,79.53666666666666,150000,150000,Paid,30,60,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (1-30 days)",Amber
2834,Yatan Krishnamurthy,Mechanical,9876540834,1026,77.77777777777779,72.57444444444444,3,58.14333333333334,79.29,80.29,150000,150000,Paid,49,85,"Attendance 77.78% (70-85), Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2835,Falak Kapur,Civil,9876540835,1023,96.66666666666667,78.96,3,84.64666666666666,80.37333333333333,71.86,150000,150000,Paid,43,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2836,Bahadurjit Rana,Civil,9876540836,1017,95.55555555555556,77.70333333333333,3,82.35333333333334,88.63,62.126666666666665,150000,150000,Paid,16,60,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (1-30 days)",Amber
2837,Harinakshi Nagi,Civil,9876540837,1033,72.22222222222221,75.69777777777777,3,77.58666666666666,75.07333333333332,74.43333333333334,150000,150000,Paid,61,85,"Attendance 72.22% (70-85), Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2838,Dalaja Kaur,Electrical,9876540838,1015,93.33333333333333,78.90222222222222,3,81.94666666666667,73.28333333333335,81.47666666666667,150000,150000,Paid,25,60,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (1-30 days)",Amber
2839,Jackson Chada,Civil,9876540839,1040,97.77777777777777,84.10333333333332,3,84.84666666666666,80.96666666666667,86.49666666666667,150000,150000,Paid,68,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2840,Jagvi Chaudhuri,Computer Science,9876540840,1013,93.33333333333333,82.57666666666667,3,85.83,73.18666666666667,88.71333333333332,150000,103695,Partial,105,90,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (>90 days)",Amber
2841,Naksh Sahni,Computer Science,9876540841,1040,96.66666666666667,64.09555555555556,3,80.65333333333334,36.443333333333335,75.19,150000,150000,Paid,52,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2842,Rajeshri Saraf,Electrical,9876540842,1025,95.55555555555556,67.99444444444445,3,74.40333333333332,60.876666666666665,68.70333333333333,150000,150000,Paid,34,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2843,Nisha Ganguly,Mechanical,9876540843,1047,80.0,76.87222222222222,3,79.85333333333334,74.82,75.94333333333333,150000,150000,Paid,66,85,"Attendance 80.00% (70-85), Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2844,Lohit Guha,Civil,9876540844,1040,93.33333333333333,77.68444444444444,3,71.75,80.11666666666666,81.18666666666667,150000,150000,Paid,36,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2845,Jasmit Andra,Civil,9876540845,1025,93.33333333333333,76.51444444444445,3,77.41333333333334,79.71,72.42,150000,150000,Paid,42,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2846,Shivansh Mahajan,Computer Science,9876540846,1044,94.44444444444444,75.44333333333333,3,81.89333333333333,68.87666666666667,75.56,150000,150000,Paid,62,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2847,Faraj Shah,Electrical,9876540847,1038,97.77777777777777,76.25,3,75.96333333333332,79.13666666666667,73.65,150000,150000,Paid,25,60,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (1-30 days)",Amber
2848,Theodore Mander,Electrical,9876540848,1045,96.66666666666667,66.38444444444445,3,79.73,44.89000000000001,74.53333333333333,150000,150000,Paid,30,60,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (1-30 days)",Amber
2849,Theodore Dash,Electrical,9876540849,1010,94.44444444444444,75.36777777777777,3,83.54,67.42333333333333,75.14,150000,0,Overdue,158,90,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (>90 days)",Amber
2850,Aadhya Mukherjee,Mechanical,9876540850,1041,91.11111111111111,72.77555555555556,3,69.57333333333334,78.24,70.51333333333334,150000,150000,Paid,59,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2851,Lohit Ahluwalia,Electronics,9876540851,1040,72.22222222222221,80.62222222222222,3,76.98333333333333,82.09666666666666,82.78666666666668,150000,150000,Paid,16,70,"Attendance 72.22% (70-85), Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (1-30 days)",Amber
2852,Damyanti Vig,Civil,9876540852,1012,93.33333333333333,77.47666666666666,3,84.27,74.49666666666667,73.66333333333334,150000,150000,Paid,41,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2853,Gopal Doshi,Electronics,9876540853,1005,96.66666666666667,73.60555555555555,3,79.70333333333333,73.44333333333333,67.67,150000,0,Overdue,123,90,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (>90 days)",Amber
2854,Xiti Swaminathan,Civil,9876540854,1022,67.77777777777779,63.14444444444444,3,22.346666666666668,74.26333333333334,92.82333333333334,150000,150000,Paid,29,85,"Attendance 67.78% (50-70), Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (1-30 days)",Amber
2855,Arjun Gole,Mechanical,9876540855,1005,96.66666666666667,74.95555555555556,3,71.31333333333333,79.14,74.41333333333334,150000,150000,Paid,35,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2856,Maanav Handa,Civil,9876540856,1005,94.44444444444444,69.98111111111112,3,64.72333333333333,78.67333333333333,66.54666666666667,150000,150000,Paid,61,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2857,Madhav Divan,Civil,9876540857,1034,95.55555555555556,75.57222222222222,3,73.4,78.64,74.67666666666666,150000,150000,Paid,30,60,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (1-30 days)",Amber
2858,Faraj Sunder,Computer Science,9876540858,1022,95.55555555555556,60.47333333333333,3,84.11,64.74666666666667,32.56333333333333,150000,150000,Paid,31,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2859,Abdul Kale,Electronics,9876540859,1006,96.66666666666667,74.75777777777778,3,62.333333333333336,78.12666666666667,83.81333333333333,150000,150000,Paid,53,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2860,Vritti Bassi,Civil,9876540860,1000,91.11111111111111,65.72555555555556,3,76.77333333333333,40.31,80.09333333333333,150000,150000,Paid,38,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2861,Shravya Dayal,Electrical,9876540861,1035,92.22222222222223,62.41888888888889,3,35.70666666666667,71.44333333333333,80.10666666666667,150000,150000,Paid,39,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2862,Rehaan Aggarwal,Mechanical,9876540862,1017,95.55555555555556,79.35222222222222,3,79.33999999999999,83.53666666666668,75.18,150000,150000,Paid,40,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2863,Nakul Arora,Computer Science,9876540863,1041,96.66666666666667,82.35111111111111,3,88.37333333333333,69.88333333333333,88.79666666666667,150000,150000,Paid,33,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2864,Liam Jha,Mechanical,9876540864,1039,96.66666666666667,76.39222222222222,3,68.7,82.28666666666666,78.19,150000,0,Overdue,97,90,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (>90 days)",Amber
2865,Pooja Divan,Mechanical,9876540865,1011,96.66666666666667,78.22666666666666,3,85.02,65.06666666666668,84.59333333333333,150000,150000,Paid,24,60,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (1-30 days)",Amber
2866,Andrew Chawla,Mechanical,9876540866,1030,94.44444444444444,80.82333333333332,3,77.49333333333334,78.24333333333333,86.73333333333335,150000,150000,Paid,29,60,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (1-30 days)",Amber
2867,Charan Chahal,Computer Science,9876540867,1020,95.55555555555556,79.3488888888889,3,77.18666666666667,84.86333333333333,75.99666666666667,150000,150000,Paid,38,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2868,Theodore Sarin,Mechanical,9876540868,1046,97.77777777777777,78.69111111111111,3,77.01333333333334,79.18,79.88,150000,150000,Paid,20,60,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (1-30 days)",Amber
2869,Bishakha Merchant,Electrical,9876540869,1024,94.44444444444444,79.86111111111111,3,72.75333333333334,78.57333333333334,88.25666666666666,150000,150000,Paid,68,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2870,Aashi Edwin,Electronics,9876540870,1036,98.88888888888889,66.57555555555555,3,61.96,72.10666666666667,65.66,150000,150000,Paid,16,60,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (1-30 days)",Amber
2871,Dipta Kohli,Computer Science,9876540871,1028,75.55555555555556,64.82555555555557,3,81.22333333333334,75.67,37.583333333333336,150000,150000,Paid,44,85,"Attendance 75.56% (70-85), Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2872,Ayushman Chakrabarti,Mechanical,9876540872,1007,92.22222222222223,81.00111111111111,3,85.34666666666665,78.83666666666666,78.82,150000,150000,Paid,45,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2873,Ucchal Chakraborty,Electronics,9876540873,1014,95.55555555555556,82.15555555555555,3,80.60333333333334,81.94,83.92333333333333,150000,150000,Paid,58,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2874,Bishakha Bhandari,Mechanical,9876540874,1037,92.22222222222223,74.33888888888889,3,76.32333333333334,69.64666666666666,77.04666666666667,150000,150000,Paid,16,60,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (1-30 days)",Amber
2875,Nathan Agrawal,Mechanical,9876540875,1036,92.22222222222223,73.80666666666667,3,76.52666666666666,71.82666666666667,73.06666666666666,150000,150000,Paid,48,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2876,Gaurang Khanna,Computer Science,9876540876,1027,94.44444444444444,74.11,3,73.82333333333334,76.71,71.79666666666667,150000,150000,Paid,35,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2877,Xiti Rastogi,Mechanical,9876540877,1042,95.55555555555556,77.75888888888888,3,85.19666666666666,79.72666666666667,68.35333333333334,150000,150000,Paid,32,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2878,Adya Kashyap,Electronics,9876540878,1031,94.44444444444444,81.75666666666666,3,81.86333333333333,74.22666666666667,89.18,150000,150000,Paid,15,60,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (1-30 days)",Amber
2879,Oscar Palan,Electrical,9876540879,1042,92.22222222222223,74.35666666666667,3,61.23666666666667,82.52,79.31333333333333,150000,150000,Paid,55,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2880,Umang Gopal,Computer Science,9876540880,1026,94.44444444444444,61.27444444444445,3,30.27333333333333,69.03,84.52,150000,150000,Paid,54,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2881,Ojas Prasad,Electronics,9876540881,1012,96.66666666666667,77.78666666666666,3,67.98,80.26333333333334,85.11666666666666,150000,150000,Paid,27,60,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (1-30 days)",Amber
2882,Azad Sandhu,Electronics,9876540882,1019,98.88888888888889,83.80666666666667,3,83.34666666666666,78.42999999999999,89.64333333333333,150000,150000,Paid,69,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2883,Warhi Goswami,Computer Science,9876540883,1012,96.66666666666667,73.72666666666666,3,75.38666666666667,73.97666666666667,71.81666666666666,150000,150000,Paid,23,60,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (1-30 days)",Amber
2884,Irya Ben,Civil,9876540884,1042,92.22222222222223,62.34888888888889,3,35.473333333333336,72.69,78.88333333333334,150000,150000,Paid,43,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
